Code,Label,Year,Employee income earners (no.),Total employee income ($m),Median employee income ($),Mean employee income ($),Own unincorporated business income earners (no.),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Investment income earners (no.),Total investment income ($m),Median investment income ($),Mean investment income ($),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners
213031347,Braybrook,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031347,Braybrook,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031348,Footscray,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031348,Footscray,2016.0,9884,483.6,42083,48927,1471,23.3,7900,15814,6190,16.4,117,2654,485.7,43427,50887,0.427,5.1
213031348,Footscray,2017.0,10565,536.2,43909,50751,1510,24.4,7649,16165,6645,17.6,89,2642,543.4,44970,52664,0.428,5
213031348,Footscray,2018.0,11012,594.6,46644,53994,1731,31.7,8407,18340,7013,17.3,89,2466,606.9,46955,55519,0.428,5.1
213031348,Footscray,2019.0,11373,643.1,49003,56547,1841,32.3,7977,17544,7573,18.5,70,2448,652.1,49243,57701,0.426,5.2
213031348,Footscray,2020.0,11428,680.6,50958,59552,1838,31.1,8411,16940,7451,19.2,51,2574,686.2,50830,60436,0.427,4.9
213031348,Footscray,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031348,Footscray,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031349,Maribyrnong,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031349,Maribyrnong,2016.0,7351,434.3,50206,59075,935,23.2,11380,24791,5612,39.2,197,6976,468.1,50850,62096,0.45,7.1
213031349,Maribyrnong,2017.0,7714,464.6,51347,60222,1019,24.7,11113,24266,5817,39.6,180,6807,502.3,51291,62566,0.454,7.2
213031349,Maribyrnong,2018.0,7873,492,52925,62491,1087,26,10126,23914,5965,43.2,151,7241,533.6,52575,64646,0.453,7.5
213031349,Maribyrnong,2019.0,8066,525.9,54987,65203,1169,28,11576,23925,6331,43.2,125,6831,566.3,54054,66404,0.456,7.6
213031349,Maribyrnong,2020.0,8228,548.7,56448,66682,1224,29.7,10500,24273,6169,45.5,95,7379,587.3,55346,68471,0.452,7.2
213031349,Maribyrnong,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031349,Maribyrnong,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031350,Seddon - Kingsville,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031350,Seddon - Kingsville,2016.0,5556,377.8,59316,67991,855,16.8,7356,19692,3939,16,166,4071,375.5,58898,68694,0.413,4.9
213031350,Seddon - Kingsville,2017.0,5780,412.5,61082,71368,917,20.1,8220,21960,4115,14.9,133,3633,414.5,60578,71878,0.411,4.7
213031350,Seddon - Kingsville,2018.0,5834,433.2,63598,74246,949,20,7837,21092,4246,18,141,4246,442.5,63841,75083,0.411,4.9
213031350,Seddon - Kingsville,2019.0,5885,457.5,65931,77746,958,22.2,9120,23150,4430,22.1,144,4994,471.4,66372,78218,0.414,4.9
213031350,Seddon - Kingsville,2020.0,5829,471.8,69297,80934,929,23.2,9917,24969,4315,22.2,131,5147,488.1,68864,81615,0.413,4.9
213031350,Seddon - Kingsville,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031350,Seddon - Kingsville,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031351,West Footscray - Tottenham,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031351,West Footscray - Tottenham,2016.0,6758,369.2,48954,54629,963,15.8,8625,16402,4485,13.2,121,2946,372.5,48682,55182,0.412,4.6
213031351,West Footscray - Tottenham,2017.0,7068,397.2,50000,56204,1006,17.4,8852,17278,4606,13,106,2828,402.9,50429,57404,0.411,4.7
213031351,West Footscray - Tottenham,2018.0,7212,430.5,52000,59691,1079,20.5,9098,18956,4754,13.9,94,2931,437,51551,59885,0.419,5.2
213031351,West Footscray - Tottenham,2019.0,7400,459.8,54199,62130,1178,25.5,10379,21677,5114,15.6,74,3053,472.8,54086,62995,0.418,5
213031351,West Footscray - Tottenham,2020.0,7299,477.3,56846,65391,1159,23.6,9534,20321,4786,14.8,56,3098,482.5,55705,65428,0.419,4.8
213031351,West Footscray - Tottenham,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031351,West Footscray - Tottenham,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031352,Yarraville,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031352,Yarraville,2016.0,8970,641.7,61906,71536,1280,30.9,9115,24153,6824,39.7,190,5816,666.2,61872,73604,0.424,5.6
213031352,Yarraville,2017.0,9096,676.2,63996,74340,1329,33,10529,24865,6791,40.9,188,6020,704.5,64295,76250,0.425,5.3
213031352,Yarraville,2018.0,9235,719.5,66465,77908,1331,35,10319,26273,7019,46.2,169,6583,755.7,66233,79585,0.436,6.1
213031352,Yarraville,2019.0,9489,774.1,69379,81575,1425,39.9,9058,28010,7305,45.9,154,6281,807.5,69410,83130,0.434,6.4
213031352,Yarraville,2020.0,9592,811.1,72428,84558,1370,40.9,9720,29860,7219,47.8,134,6619,838.8,71512,85989,0.432,6
213031352,Yarraville,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213031352,Yarraville,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041353,Bacchus Marsh,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041353,Bacchus Marsh,2016.0,10430,594,50552,56950,1224,24.5,10311,20015,7398,44.1,120,5965,643.1,50057,57892,0.413,5.3
213041353,Bacchus Marsh,2017.0,11084,643.8,51849,58085,1291,27.4,9712,21261,7549,47.8,108,6334,700,51733,59609,0.411,5.3
213041353,Bacchus Marsh,2018.0,11413,694.5,54101,60851,1296,28.8,12222,22211,7957,52.5,100,6592,754.7,53816,61650,0.412,5
213041353,Bacchus Marsh,2019.0,12032,754.1,55561,62673,1361,30.4,12864,22327,8535,56.9,81,6669,812.1,55049,63288,0.404,4.8
213041353,Bacchus Marsh,2020.0,12519,811.1,57774,64788,1399,30.1,11762,21505,8469,55.8,54,6584,867.7,56505,64721,0.412,4.9
213041353,Bacchus Marsh,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041353,Bacchus Marsh,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041358,Melton West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041358,Melton West,2016.0,8755,449.7,48179,51367,922,16.9,11631,18380,5043,7.3,45,1441,459,47898,52062,0.375,4
213041358,Melton West,2017.0,4784,238.1,45865,49769,495,10,14813,20105,2662,4.1,49,1530,243.2,45460,50053,0.386,4
213041358,Melton West,2018.0,9600,520.1,50018,54175,1099,21.9,12560,19946,5370,10.8,39,2002,541,49547,54310,0.38,4.4
213041358,Melton West,2019.0,10094,559.2,51397,55403,1134,21.3,12801,18773,5934,11.7,29,1977,577.8,50890,55312,0.38,4
213041358,Melton West,2020.0,10312,582.5,52651,56490,1162,21.8,12147,18772,5581,12.7,19,2273,600.8,51791,56257,0.385,4.2
213041358,Melton West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041358,Melton West,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041359,Rockbank - Mount Cottrell,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041359,Rockbank - Mount Cottrell,2016.0,883,38.7,38184,43772,163,3.3,13295,20166,608,4.1,126,6682,44.1,39657,45895,0.407,5
213041359,Rockbank - Mount Cottrell,2017.0,789,36.5,43255,46242,171,3.6,17926,20873,518,3.2,134,6137,40.9,43924,47870,0.382,3.7
213041359,Rockbank - Mount Cottrell,2018.0,1976,107.7,49758,54525,373,7.4,14177,19809,1296,6.1,62,4718,137.8,48697,62969,0.485,19.5
213041359,Rockbank - Mount Cottrell,2019.0,3063,177.2,53607,57848,578,10,13530,17283,2027,7.6,34,3727,191.9,51869,57008,0.379,3.8
213041359,Rockbank - Mount Cottrell,2020.0,4961,303,56702,61082,920,14.2,12863,15480,3120,9.5,18,3036,321.7,54381,59009,0.393,3.9
213041359,Rockbank - Mount Cottrell,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041359,Rockbank - Mount Cottrell,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041360,Taylors Hill,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041360,Taylors Hill,2016.0,9345,541.1,53040,57903,1275,26.8,14046,21003,6316,17.1,79,2709,571,51444,57623,0.396,4.8
213041360,Taylors Hill,2017.0,9761,579.1,53790,59324,1291,27.5,14000,21295,6417,19.2,72,2999,610,52300,58907,0.397,4.6
213041360,Taylors Hill,2018.0,9843,609.5,55291,61923,1307,30,14243,22986,6660,22.9,61,3443,642.5,53453,61123,0.401,4.7
213041360,Taylors Hill,2019.0,10219,649.8,56654,63589,1309,31,14611,23686,7161,27.3,53,3814,690.8,55206,63364,0.399,4.7
213041360,Taylors Hill,2020.0,10194,666.1,58027,65347,1268,28.7,11992,22654,7032,26.1,35,3716,701.5,56042,64363,0.405,4.4
213041360,Taylors Hill,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041360,Taylors Hill,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041461,Burnside,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041461,Burnside,2016.0,2311,120.5,48858,52140,295,5.7,14077,19195,1432,2.9,91,2036,125.1,46839,51799,0.387,4.2
213041461,Burnside,2017.0,2462,134.5,50501,54615,333,5.7,10633,16969,1522,3,57,1940,139.1,48628,53419,0.396,4.6
213041461,Burnside,2018.0,2477,142.6,52529,57553,321,5.9,12214,18380,1565,3.9,52,2513,149.8,49747,55619,0.403,5
213041461,Burnside,2019.0,2606,152.7,53596,58594,351,7.1,13224,20340,1669,3.5,45,2113,158.2,51099,56442,0.392,4.2
213041461,Burnside,2020.0,2681,163.2,55125,60859,354,7.8,14625,22097,1694,4.7,37,2770,170.5,53196,59123,0.394,4.3
213041461,Burnside,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041461,Burnside,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041462,Burnside Heights,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041462,Burnside Heights,2016.0,2967,163.2,50819,55000,394,7.9,13477,20044,1823,2.3,45,1245,168.8,50484,55035,0.377,3.6
213041462,Burnside Heights,2017.0,3115,173.9,50975,55836,476,8.1,9826,17063,1861,2.9,38,1559,181.4,50208,55810,0.386,4
213041462,Burnside Heights,2018.0,3107,183,52577,58895,475,9,12100,18996,1894,3,46,1566,190.2,50944,57829,0.395,4
213041462,Burnside Heights,2019.0,3200,194.5,54878,60783,473,9.8,13054,20740,2088,3,36,1424,202.8,53194,59329,0.395,4.1
213041462,Burnside Heights,2020.0,3190,201.1,56767,63049,467,8.8,10608,18948,2026,4.2,23,2088,210.3,54182,61232,0.399,4.3
213041462,Burnside Heights,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041462,Burnside Heights,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041463,Caroline Springs,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041463,Caroline Springs,2016.0,10274,605.6,53175,58942,1232,25.4,12749,20648,6833,25.1,82,3666,639.7,52647,60033,0.401,5.4
213041463,Caroline Springs,2017.0,10598,633.6,53754,59783,1325,28,13051,21164,7015,30.9,79,4400,674.6,53155,60706,0.406,5.6
213041463,Caroline Springs,2018.0,10731,667.3,55471,62188,1358,32.1,14883,23662,7101,33.6,67,4730,711.7,54704,63092,0.408,5.1
213041463,Caroline Springs,2019.0,10943,692.3,56933,63262,1372,31,13911,22603,7567,37.9,54,5014,738.6,56469,64055,0.404,4.9
213041463,Caroline Springs,2020.0,10852,711.2,58282,65538,1416,32.2,13157,22742,7342,36.6,39,4982,753.3,56664,65490,0.411,5.4
213041463,Caroline Springs,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041463,Caroline Springs,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041571,Brookfield,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041572,Cobblebank - Strathtulloh,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041573,Eynesbury - Exford,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041574,Fraser Rise - Plumpton,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041575,Hillside,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041576,Kurunjang - Toolern Vale,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041577,Melton,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213041578,Melton South - Weir Views,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051361,Hoppers Crossing - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051361,Hoppers Crossing - North,2016.0,10439,545,47326,52209,1300,23.9,11991,18406,7055,25.4,125,3607,577.5,46861,52778,0.4,4.9
213051361,Hoppers Crossing - North,2017.0,10723,563.8,47687,52582,1391,26.2,11869,18824,7041,26.3,105,3733,600,47372,53595,0.401,4.9
213051361,Hoppers Crossing - North,2018.0,10854,591.6,49209,54507,1441,27.8,12817,19309,7164,28,94,3902,629.1,48776,55029,0.404,4.8
213051361,Hoppers Crossing - North,2019.0,10806,608.9,50884,56348,1489,26.8,11113,17988,7296,31.3,81,4286,645.4,50021,56365,0.4,4.6
213051361,Hoppers Crossing - North,2020.0,10560,611.7,52171,57930,1429,27.7,12561,19397,6797,28.3,50,4159,642.5,50553,57435,0.408,5.2
213051361,Hoppers Crossing - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051361,Hoppers Crossing - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051362,Hoppers Crossing - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051362,Hoppers Crossing - South,2016.0,9536,482.5,46639,50602,1186,20.4,11305,17214,6299,13.2,102,2099,498.1,44684,49584,0.401,4.2
213051362,Hoppers Crossing - South,2017.0,9870,500.6,46187,50721,1234,21.5,10301,17435,6422,13.6,91,2110,521,44762,50331,0.411,4.7
213051362,Hoppers Crossing - South,2018.0,10036,525.9,47501,52400,1318,21.2,10625,16123,6447,13.9,74,2157,546.3,45768,51319,0.41,4.4
213051362,Hoppers Crossing - South,2019.0,10224,546.2,48557,53422,1409,22.4,10564,15868,6822,15.5,54,2270,566.4,46357,51933,0.408,4.1
213051362,Hoppers Crossing - South,2020.0,10087,546.8,48962,54210,1477,22.9,10292,15497,6263,16.3,36,2599,565.8,46594,52649,0.421,4.8
213051362,Hoppers Crossing - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051362,Hoppers Crossing - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051363,Laverton,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051363,Laverton,2016.0,4914,258.4,46804,52578,750,16.3,14395,21774,3141,5.4,61,1728,267.7,46065,53119,0.412,5.1
213051363,Laverton,2017.0,5602,297.2,46790,53057,865,17.1,13227,19813,3478,8.6,43,2483,311.8,46260,53966,0.424,5.3
213051363,Laverton,2018.0,5997,331.5,48636,55284,979,19.3,11642,19672,3750,7.3,45,1935,347.1,46852,55310,0.425,4.9
213051363,Laverton,2019.0,6670,380.9,49590,57109,1143,23.1,12033,20247,4311,8.8,27,2040,397.1,48242,57128,0.428,5.1
213051363,Laverton,2020.0,6893,407.6,50639,59128,1276,25.5,10448,19963,4209,10,19,2372,426.7,49175,59038,0.435,5
213051363,Laverton,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051363,Laverton,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051368,Werribee - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051368,Werribee - South,2016.0,5680,308.8,48289,54361,962,21.4,12480,22255,4605,42.5,294,9239,361.5,48154,56628,0.422,5.1
213051368,Werribee - South,2017.0,6222,347.9,50189,55918,1057,28.1,13275,26580,4846,47.9,221,9876,411.8,50542,59566,0.424,5.8
213051368,Werribee - South,2018.0,6653,392.1,52134,58939,1109,28.7,14523,25901,5185,50.8,188,9791,455.7,52000,61353,0.422,5.7
213051368,Werribee - South,2019.0,7469,456.3,54176,61090,1234,33,14366,26702,5849,53.3,119,9104,528.4,54254,63382,0.423,5.8
213051368,Werribee - South,2020.0,8284,523.2,55691,63163,1290,33.4,14015,25857,5977,58.6,79,9803,594.7,54507,64955,0.429,6.4
213051368,Werribee - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051368,Werribee - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051464,Point Cook - East,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051464,Point Cook - East,2016.0,5964,405.4,54833,67970,782,20.8,10870,26648,4654,28.9,98,6209,436.1,53423,67389,0.464,6.2
213051464,Point Cook - East,2017.0,7295,489.1,55045,67044,1076,24.8,9593,23023,5332,33.7,85,6320,527.3,53208,66413,0.468,6.5
213051464,Point Cook - East,2018.0,8061,557.5,56033,69166,1253,25.9,10277,20700,5965,37.2,66,6239,598.5,53150,67071,0.472,6.2
213051464,Point Cook - East,2019.0,8998,629.5,56777,69962,1379,31.5,11098,22862,6681,43,52,6436,678.9,54778,68716,0.468,6.4
213051464,Point Cook - East,2020.0,9691,699.8,59163,72207,1445,32.2,11690,22313,6738,41.5,34,6162,749.9,56636,70759,0.468,6.7
213051464,Point Cook - East,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051464,Point Cook - East,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051466,Point Cook - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051466,Point Cook - South,2016.0,7460,484.4,57122,64929,956,18.5,9473,19372,5266,7.1,54,1346,491.1,55248,62959,0.414,4.5
213051466,Point Cook - South,2017.0,8297,543.2,58071,65470,1127,22.2,9611,19727,5756,7.7,46,1339,559.1,55310,63737,0.416,4.5
213051466,Point Cook - South,2018.0,8722,598.5,61256,68616,1173,24.2,11551,20622,6218,9.3,35,1500,613.8,57871,65867,0.413,4.3
213051466,Point Cook - South,2019.0,9373,663.2,62556,70759,1336,28.7,10235,21471,6768,11.3,32,1674,685.2,59244,68221,0.419,4.5
213051466,Point Cook - South,2020.0,9555,706,64608,73889,1349,28.1,11775,20799,6695,11.6,17,1736,724,60784,70474,0.423,4.4
213051466,Point Cook - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051466,Point Cook - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051467,Werribee - East,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051467,Werribee - East,2016.0,9239,452.9,45420,49015,1137,18,12576,15864,5599,12.3,73,2199,465.7,44434,48847,0.396,4.6
213051467,Werribee - East,2017.0,9513,476.4,46095,50080,1179,19.8,11963,16757,5560,12.8,64,2296,493.6,45201,50169,0.398,5
213051467,Werribee - East,2018.0,9679,501,47299,51761,1203,20.6,12125,17117,5613,14.4,58,2563,520.4,46229,51519,0.401,5.3
213051467,Werribee - East,2019.0,9840,518.6,48780,52699,1249,23.9,11872,19117,5912,15.4,44,2612,541.8,48183,52953,0.392,4.6
213051467,Werribee - East,2020.0,9745,526.8,49523,54055,1275,23,11884,18044,5435,15.7,30,2884,548.5,48473,54100,0.396,4.7
213051467,Werribee - East,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051467,Werribee - East,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051468,Werribee - West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213051468,Werribee - West,2016.0,6573,360.6,49679,54859,775,12.9,9290,16609,4472,26.5,116,5931,384.6,49162,56575,0.41,6.3
213051468,Werribee - West,2017.0,7272,409.6,51094,56326,816,14.3,8958,17551,4869,22.9,91,4696,435.1,50388,57212,0.399,5
213051468,Werribee - West,2018.0,8055,472.3,52971,58633,940,16.6,10244,17696,5289,26.9,75,5080,503,52436,59281,0.395,5.3
213051468,Werribee - West,2019.0,9354,563.9,54621,60284,1141,19.4,9429,16985,6206,28,53,4509,595,54038,60820,0.391,4.9
213051468,Werribee - West,2020.0,10726,664.2,56065,61921,1387,22.3,10457,16077,6645,28.5,29,4282,692.8,54788,61509,0.392,4.6
213051468,Werribee - West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
